% Model:              heat_case1.mph
% Version:            COMSOL 6.0.0.354
% Date:               May 11 2023, 12:09
% Dimension:          2
% Nodes:              983
% Expressions:        51
% Description:        因变量 u
% Length unit:        m
% X                       Y                        u (1) @ t=0              u (1) @ t=0.1            u (1) @ t=0.2            u (1) @ t=0.3            u (1) @ t=0.4            u (1) @ t=0.5            u (1) @ t=0.6            u (1) @ t=0.7            u (1) @ t=0.8            u (1) @ t=0.9            u (1) @ t=1              u (1) @ t=1.1            u (1) @ t=1.2            u (1) @ t=1.3            u (1) @ t=1.4            u (1) @ t=1.5            u (1) @ t=1.6            u (1) @ t=1.7            u (1) @ t=1.8            u (1) @ t=1.9            u (1) @ t=2              u (1) @ t=2.1            u (1) @ t=2.2            u (1) @ t=2.3            u (1) @ t=2.4            u (1) @ t=2.5            u (1) @ t=2.6            u (1) @ t=2.7            u (1) @ t=2.8            u (1) @ t=2.9            u (1) @ t=3              u (1) @ t=3.1            u (1) @ t=3.2            u (1) @ t=3.3            u (1) @ t=3.4            u (1) @ t=3.5            u (1) @ t=3.6            u (1) @ t=3.7            u (1) @ t=3.8            u (1) @ t=3.9            u (1) @ t=4              u (1) @ t=4.1            u (1) @ t=4.2            u (1) @ t=4.3            u (1) @ t=4.4            u (1) @ t=4.5            u (1) @ t=4.6            u (1) @ t=4.7            u (1) @ t=4.8            u (1) @ t=4.9            u (1) @ t=5
0.3520909212728652        0.1497436085006204       0                        0.06141452389009983      0.11786627179980559      0.16307539091965637      0.1922792936810007       0.20273025048865076      0.19331446315825132      0.16489296227083824      0.12039296467795897      0.06410597399018468      0.0014633111771748938    -0.061204908649129385    -0.11794476058789384     -0.16310896841777775     -0.19234326413323657     -0.2027648152591763      -0.19331177700898897     -0.16493767791264144     -0.12045812555502611     -0.06423287996170708     -0.0016242168673758905   0.06118506912544317      0.11784501987017947      0.1630660587254917       0.19242099986838376      0.2028352677991592       0.19324976234877791      0.16435012298935628      0.11947526271813504      0.0633965313905988       0.0012310827292871035    -0.061218752547756404    -0.11793984932160757     -0.1633609193814978      -0.19249141338310335     -0.20271661782038522     -0.19284791794481473     -0.16415723473039676     -0.11966675559562133     -0.06370871911168673     -0.001217849672566475    0.0612808528797952       0.11786769440282763      0.1630869299850337       0.19244797357018917      0.2027594384390423       0.1933276111259725       0.1649501708239756       0.12035963055068812      0.06411776080485863      0.0014935106352697862
0.29809375553125617       0.1793043780577001       0                        0.014143634054421006     0.02711679600928372      0.037706172406612566     0.04459386680736144      0.047136969304611004     0.0450621629326764       0.038558134512447044     0.02829421178977486      0.015252056862355897     6.950280898002105E-4     -0.013894552832377087    -0.027145389609463912    -0.03772353069035252     -0.04461896093555429     -0.04715697130086809     -0.045069426121881924    -0.038567488232647835    -0.02830513873500393     -0.01529155776835228     -7.402873648629837E-4    0.013897728246500202     0.027111019026936804     0.03770378039319088      0.04463879574203244      0.04716917084573357      0.045049138933795634     0.038433027133344094     0.028087432586322892     0.01510749732804228      6.676585352699536E-4     -0.013891241194828053    -0.027143398243913205    -0.03778183726755721     -0.04464873005449276     -0.047143598697897755    -0.04496679818191696     -0.038400072357543225    -0.02813585372283062     -0.01517693644741091     -6.555960833675251E-4    0.013906165987074745     0.027122320509759826     0.0377181900612557       0.04465008027473049      0.047148458867016414     0.04507491533604182      0.03857322511300499      0.028279992019139933     0.01525834481679607      7.13776584639711E-4
0.2813848485275557        0.20928218343946248      0                        -0.03267615993793485     -0.06268633585895773     -0.08630431505076136     -0.10145249537818078     -0.10669643970078145     -0.10148169798138314     -0.08628786031633828     -0.06268123648021828     -0.03295408410136156     3.506187948412959E-5     0.032974466354437064     0.06270648457579052      0.08630116745458921      0.10146410626038511      0.1066896824777077       0.10146440939707783      0.08631419889807057      0.06272519319415919      0.03300289377631583      3.557643310301873E-5     -0.032949143294932336    -0.06267685111469744     -0.08629833471679127     -0.10150154176008548     -0.10673462592839118     -0.1014420129319872      -0.08599769161115528     -0.062182328900385754    -0.03253817860859493     2.1069021619993006E-4    0.03299485406865343      0.06270582692697206      0.08643464097204488      0.10155061978678737      0.10666723409256722      0.10120713114512779      0.08587170032066076      0.06227553894357835      0.032709429016029225     -2.0005323937692153E-4   -0.033026845953709395    -0.0626756255748991      -0.08628947886457315     -0.10150588310543575     -0.1067012572830456      -0.10146911184829514     -0.08631502724813533     -0.06267721977236397     -0.03295384970687542     4.174228777650656E-5
0.2641234075124424        0.2419830559131659       0                        -0.07648718886413597     -0.14659784702513678     -0.20211862279760864     -0.23780102700793002     -0.25027616957061166     -0.2382207047945935      -0.20274219845681654     -0.14749749074694699     -0.07783559665496297     -4.637053044272096E-4    0.07682967464173056      0.1466632377622545       0.2021269827592684       0.23784518837695587      0.2502809429839348       0.2381943706794854       0.2028028866844256       0.1475941183483875       0.0779698588794624       6.45046001333767E-4      -0.07678512045167742     -0.14657404012817143     -0.20210304148535393     -0.2379361906121142      -0.2503783385194241      -0.23812974553426172     -0.20206132360635753     -0.1463363300448275      -0.07689507686648218     -9.979683934656944E-5    0.0768655984154798       0.1466604361499844       0.20243998793601276      0.23803886429591525      0.250222919953903        0.23759749473581507      0.2017865614251055       0.14656237562723615      0.07729187382368204      1.0808745495647546E-4    -0.07694187333841614     -0.14658091564877032     -0.2020986325604141      -0.23795562436791662     -0.2502949243945158      -0.23820857167197243     -0.20280988063476513     -0.14747717995627685     -0.07784222230674702     -4.7012838727916154E-4
0.14896791263518422       0.3146668940472806       0                        -0.07597990079803076     -0.14469590912257976     -0.1990801071037501      -0.23391233309001683     -0.24591530594476255     -0.23381344192309275     -0.19872485322744496     -0.14426986299919276     -0.07570845175355762     3.573153322009308E-4     0.07625473052168459      0.14476059914397574      0.19907714891667763      0.23394512682268617      0.24591658330861163      0.23379183117554847      0.1987921423464369       0.14437521806201212      0.07586700765569519      -1.5742419305138337E-4   -0.07622390545414019     -0.14467152336996755     -0.1990505313407289      -0.23403596989801753     -0.24600438428850355     -0.23370839874331442     -0.19803214681488576     -0.14310306321565844     -0.07477794624822359     6.99335144131676E-4      0.07628549585006816      0.14476004764421857      0.19938868227719272      0.23412377310326726      0.24584260218464174      0.23317849535358673      0.19776193652287685      0.1433308114273272       0.07517375199338654      -7.010640131420825E-4    -0.07636425870061235     -0.14466978845550263     -0.1990433756911704      -0.23406012300191678     -0.24592492553769962     -0.23380628768193293     -0.19879989541985954     -0.1442534670792703      -0.07572494888081305     3.339486992859577E-4
0.17817538970268568       0.29650503725473415      0                        -0.0889282186889676      -0.1699943138396032      -0.23423436780821608     -0.2754782602301971      -0.28983843653215163     -0.27578995557624036     -0.23462613494112208     -0.1705913954193086      -0.08987761440546155     -2.578119636873295E-4    0.08923598954938404      0.17007314836355725      0.23424171578743683      0.2755274127249499       0.28984578778397835      0.2757637702789421       0.23469977421360963      0.170706855596535        0.09004801297351019      4.80006782377764E-4      -0.08919274643791948     -0.16996601017639357     -0.23420996852240025     -0.2756339199510746      -0.289953728523241       -0.27567795295398945     -0.23382688357065598     -0.1692363591839482      -0.08879117821007244     1.4864745402455766E-4    0.08927346393542111      0.17007075169415245      0.23460607198865704      0.27574491628522796      0.28976999661165287      0.27506133099179153      0.23351193078817192      0.16950205344999567      0.08925272534031015      -1.4629974177492115E-4   -0.08936380018723976     -0.16997167101886304     -0.2342060307989555      -0.27566025325195115     -0.28985746958300657     -0.27578087110674704     -0.2347091244705912      -0.17056795058608107     -0.08989109634797622     -2.765909778360727E-4
0.23430254277798065       0.26163891457443456      0                        -0.08972528466706926     -0.17184574086716323     -0.23692503774938659     -0.2787480707704622      -0.293368717750821       -0.2792352159127866      -0.23764656330011766     -0.17288971013445778     -0.09123103002398986     -5.341134082676871E-4    0.09006634111504362      0.17192506362392315      0.2369359943613402       0.2788011746004346       0.29337696042258526      0.2792069272739926       0.2377184158072899       0.17300312714365487      0.09139405968441493      7.512609646159506E-4     -0.0900177452717219      -0.1718174779638989      -0.23690515137200932     -0.27890844827751216     -0.2934890985851832      -0.27912722376180893     -0.23684582750982405     -0.17152706828687303     -0.09013296891816823     -1.163357470656567E-4    0.09010614521125837      0.17192186346644397      0.23730335956886936      0.27902556258016564      0.293306278911107        0.27850523666636984      0.23652675306126625      0.17179381071927827      0.09059808821866698      1.2250062860480015E-4    -0.0901961888815782      -0.17182600876772794     -0.23690196593270704     -0.27893315062206453     -0.2933908671467507      -0.2792240505468819      -0.23772746201232417     -0.17286481240748086     -0.09124099923122224     -5.467579943801256E-4
0.20691726809982083       0.27874639195682266      0                        -0.09294728389597239     -0.17786759024990625     -0.24517408309492295     -0.28841275206063527     -0.3035059085519987      -0.28885116181241455     -0.24579633385098018     -0.17878005515264436     -0.09428484045888602     -4.478618946168536E-4    0.09327672983274693      0.17795037391487536      0.2451843307529468       0.28846670105840283      0.30351467050938225      0.28882309123480626      0.2458718251673755       0.17889871572962932      0.09445818966611284      6.763540352784388E-4     -0.0932290073789719      -0.1778381344480712      -0.2451513794457624      -0.2885780017219613      -0.3036291893540483      -0.28873714042232707     -0.24496429268530936     -0.17736666169520288     -0.09314911979178293     -1.982741544457841E-5    0.09331673429572236      0.17794737318780604      0.24556502375301645      0.2886967148215131       0.30343873528596693      0.28809323574839346      0.24463490640144095      0.1776438088845856       0.09363108632686314      2.4057590224375956E-5    -0.09341054408110679     -0.17784600061328745     -0.24514817753547766     -0.2886046827116197      -0.3035277733517006      -0.28884097027394123     -0.2458815143928981      -0.17875452225836283     -0.09429698714762876     -4.6437430919577834E-4
0.11962130599899033       0.3702205844806263       0                        -0.02140232099571295     -0.038361323607131244    -0.051382244918221305    -0.05932446432457483     -0.061466847961875494    -0.05757759607973092     -0.04803422889409264     -0.03383187123483345     -0.01632079052386518     0.0028173661836239966    0.021626934221882516     0.03836349439754041      0.051335621734993        0.05928832504657299      0.06144007634855852      0.057571377660361        0.04807269128019296      0.03389386595801296      0.016421699102274534     -0.0027183237524244022   -0.021642063969659245    -0.03835384117241491     -0.0513329939809292      -0.05931278275105054     -0.0614464907757078      -0.05750501278091946     -0.04779505327994499     -0.03346139547270544     -0.0160413988136873      0.002901403041144186     0.021633417880560873     0.03836998224774624      0.05142389651516394      0.059308420258171714     0.06137922088539339      0.057338834182362845     0.04770954335772598      0.033526181854593336     0.016159591781327667     -0.0029144754962848528   -0.02166197025231845     -0.03832188289433188     -0.05131170903824905     -0.059324717002127       -0.06143754291504217     -0.05757459551710465     -0.04807244755735232     -0.03384455712051784     -0.016345471865727153    0.0027829331665898695
0.14930477208785334       0.3516214676376483       0                        -0.05002064771473013     -0.09356867521602331     -0.12775397145164383     -0.1493694661146421      -0.1563999289265271      -0.1480953103880921      -0.12523567672140953     -0.09018699240360567     -0.04631940795142945     0.0021460587784346164    0.05030281068875258      0.0936001108591505       0.1277198618412939       0.1493591886836562       0.15638178067367445      0.1480810974503016       0.12529372335305047      0.09027901008720428      0.04646337135485518      -0.0019843092156270354   -0.05029939821477567     -0.09355221911842238     -0.12770574754648545     -0.1494181942638201      -0.15642664314023869     -0.1479959132973057      -0.12474860446943632     -0.08938938896316652     -0.04569482271248936     0.002362216128647739     0.05032141867024697      0.09360444313549308      0.12792533501535333      0.14945543614944554      0.15630484028983674      0.1476352041270315       0.12456421608040956      0.08953987648624205      0.04596013363696369      -0.002372361871464322    -0.05037778410257767     -0.0935289593412398      -0.1276874681288237      -0.14943778876591265     -0.1563837719106751      -0.14809000133574743     -0.12529717333503224     -0.09018840524521109     -0.04634446899075692     0.0021109122973766875
0.08985246713073758       0.42588838607153917      0                        0.03591816748343036      0.07262539900822         0.10240633886317042      0.12218714533084717      0.13006049493050542      0.12519703649339176      0.10801383361077375      0.08026529515145235      0.04466913254753286      0.004661431072316828     -0.03576573724597255     -0.07268527906866733     -0.10248694129467047     -0.12228378038007859     -0.13011006185299265     -0.12518787418110047     -0.1080112309424169      -0.08025727840559986     -0.04464444511188601     -0.004680591549663175    0.03570988958504127      0.07261495743153813      0.10246550282528881      0.12232873842211901      0.13018368703081892      0.1252237603642277       0.10776431873948221      0.07978778197742724      0.04426123976568901      0.004480505373849174     -0.03578325930425122     -0.07267336890509422     -0.10263346958269635     -0.12242123708705592     -0.1301455268028104      -0.125003657409711       -0.10765408825711652     -0.0798950937863493      -0.044436636691135935    -0.004500960573820652    0.03580947176200919      0.07267016141786899      0.10249634022143395      0.12233161929985807      0.13012222091534364      0.12519613086112938      0.10801954029525739      0.08022705811511864      0.04464214056620464      0.0046242875137716515
0.1197287175210013        0.4073151126305728       0                        0.02402999658039669      0.05024173911159551      0.07175850300546659      0.08628860323365174      0.09241591746595966      0.08949706709790982      0.07776752890122542      0.05841789649157958      0.03335691996516985      0.00500670043674245      -0.023819286920038107    -0.050293164690773016    -0.07184443733350364     -0.08638493599351228     -0.09246816836508938     -0.08949127706379133     -0.07775231078487764     -0.0583900200241993      -0.0333015818058544      -0.004990078243987049    0.023765707852326862     0.050235145836422794     0.07182657271847583      0.08641582147533057      0.0925299981109781       0.0895447726655728       0.07763108091992667      0.05812743207721666      0.03309646922107243      0.0048779180492899005    -0.023832265534396088    -0.050280612346269564    -0.07194215750266862     -0.08649767514257119     -0.09251948210069931     -0.08940941770421561     -0.07756412565973253     -0.058198986856745634    -0.03320918661181226     -0.004900024586841953    0.023845458011867413     0.050293976594203364     0.07186066260177369      0.08641435385405427      0.09247952771344037      0.08949739061742963      0.07775964137115958      0.058380308503247096     0.033325171900268076     0.0049629213561056046
0.05992916344976986       0.4814795622925805       0                        0.04778321764409981      0.09489949331958353      0.1328679873532884       0.1578403348200187       0.1674242755607331       0.16060812550617018      0.13799176092385287      0.10189156989814098      0.0558289805546353       0.004247369297993773     -0.0476902078591055      -0.09496747568240448     -0.1329421653873852      -0.15793617300923776     -0.16747057027865217     -0.1605956956403901      -0.13800227617284058     -0.10190418334543894     -0.055836467025154234    -0.00430346879639354     0.047632841898464166     0.09488516388932901      0.13291720746519145      0.15799515877896106      0.16755543051846356      0.1606127801842571       0.13762820997869005      0.10122628045895561      0.055273676638032405     0.004015059463373399     -0.047712108340050435    -0.09495638421121304     -0.13313743251443208     -0.1580974276178568      -0.16748910178836574     -0.1603077342372189      -0.1374746645055547      -0.10136937118115456     -0.05551180391000237     -0.00403340873779928     0.04775150584662241      0.09493595897019912      0.13294435507173816      0.1580025842687456       0.16748332171214067      0.16060607630190746      0.13801153548973233      0.10185311349981192      0.05580733748780841      0.004217743557355301
0.08987195108079286       0.46294893681039745      0                        0.06324584962941139      0.1258588432026395       0.17635653535105386      0.20960765444957172      0.22242436191398776      0.21345408433833515      0.18348413196523006      0.1355829761799314       0.07442525637503371      0.005910965174398957     -0.06310431598187967     -0.12595059721619226     -0.17645968684864552     -0.20973939453657006     -0.2224886095075865      -0.2134377411241629      -0.18349601396572465     -0.13559621999756466     -0.07442926079366059     -0.005980738862777674    0.06302598164140082      0.12583992504975675      0.17642609761550895      0.20981759569427896      0.22260282407448032      0.2134648051123511       0.18300758338504822      0.13470683404146414      0.07369224779889282      0.005602464184401474     -0.06313342696835338     -0.1259352260863382      -0.17671812027518738     -0.20995596883560388     -0.22251731127184812     -0.21306288679555177     -0.18280543767375523     -0.1348962425842697      -0.07400674372085647     -0.005627975508832904    0.06318493337070914      0.12591050870448298      0.17646409068889632      0.20982693571126013      0.2225059567007803       0.21345156213944724      0.1835085541839732       0.13553026284482347      0.07439457136466927      0.0058689420723634375
0.05991867247558558       0.518520310189573        0                        0.04775393782100171      0.09488172940995633      0.13286478139262348      0.15785241640032222      0.16745067113557077      0.16064634123062435      0.13803794165432715      0.10194087882152171      0.05587659404978242      0.004288718448789721     -0.0476594304201732      -0.09494993175390352     -0.1329395996957066      -0.157948922654272       -0.16749738584487026     -0.1606339099925439      -0.13804810969333794     -0.10195298070409096     -0.0558832987910382      -0.0043441885138556      0.047601702138847395     0.09486739950797436      0.1329145001889527       0.15800790401506357      0.16758247567960807      0.16065165988106653      0.13767529790464936      0.10127667810959769      0.055321943083878        0.004056361599932328     -0.04768139205104376     -0.09493871810334596     -0.1331347028093681      -0.15811055591277934     -0.1675165583923541      -0.16034712783867464     -0.13752202702259894     -0.10141963214081189     -0.05555976820505231     -0.00407490352935199     0.0477206376067269       0.0949186928447473       0.13294202572598704      0.15801524733016903      0.16751016718004832      0.1606443323613672       0.13805740259106883      0.10190207569702858      0.05585460778460088      0.004258677023624525
0.5555558085825744        0.05993833663958472      0                        0.09189120239872338      0.1764805123826678       0.24397647330397795      0.2875297158372698       0.30303447115579996      0.28884158701084733      0.2462495958154217       0.17964550878352503      0.09546405310166205      0.0018219049925604265    -0.09183409199920477     -0.17658471106441043     -0.24401589998185624     -0.28761356917661735     -0.30307140158989054     -0.28882726341080917     -0.2463170458522073      -0.17974705550585654     -0.0956380295479095      -0.0020501300252436234   0.09179337842157254      0.17644987698985137      0.24396462217255568      0.28772734708086795      0.3031828197556358       0.2887440055986601       0.24543919553237983      0.1782679409543333       0.0943784475710111       0.0014397491536592014    -0.09186333264591119     -0.17657828235349837     -0.24439253511148643     -0.28784208547007856     -0.30300376304050025     -0.2881298928726869      -0.24513586220366726     -0.17854886781226173     -0.0948486220031798      -0.0014322166129360529   0.09195523932883772      0.17647697829702666      0.24398380373154208      0.2877608738595016       0.303073150694074        0.28884850331316997      0.24633209878219584      0.17960374253220593      0.0954763194036362       0.0018505556213067197
0.5925937491352326        0.05991493919640147      0                        0.08994354285719496      0.17274245810093383      0.23880778711974807      0.28143778400224134      0.29661346834154806      0.28272076639740334      0.24103073386067694      0.17583747831592214      0.09343958298649747      0.0017816695268965746    -0.08988980370035528     -0.17284427529066446     -0.2388463461382566      -0.2815197803057807      -0.2966494653252414      -0.28270663932290935     -0.2410967603582946      -0.17593685426276393     -0.09360949617089408     -0.0020047954123566867   0.08984981305413632      0.17271246681052463      0.23879637144706986      0.28163110020569476      0.29675862615782483      0.2826253182034713       0.24023759386688412      0.1744890800581187       0.09237669562280747      0.001407208625222897     -0.08991848886661553     -0.17283800400037042     -0.23921501469280196     -0.2817435678265589      -0.29658334840423817     -0.28202404056151525     -0.23994051020560517     -0.17476402949236525     -0.0928369757136336      -0.0013999795483181662   0.09000845061229464      0.17273892869051857      0.23881495031800995      0.2816638364010307       0.29665132809643574      0.28272737185418145      0.2411114611569812       0.17579675304021058      0.09345153755060213      0.0018094839233122795
0.5000006236718819        0.08991090977793305      0                        0.11141193176838073      0.21394439644104013      0.2957900668455656       0.34860779858821495      0.3674196429923841       0.35022422276229476      0.2985947640621551       0.21784913826203692      0.1157866387002179       0.0022488586623735716    -0.11130796710369283     -0.21407248341353977     -0.2958391792747495      -0.3487109195616738      -0.36746634703312436     -0.3502082711764052      -0.298676544106317       -0.21797184000890393     -0.11600001197198262     -0.002527465416198341    0.11126021487902361      0.21390708600217137      0.2957752354586953       0.3488492161597765       0.36760053347054017      0.35010584293718333      0.2976117829041183       0.21617938609995782      0.11447366800631198      0.0017903339255021728    -0.11134224209052712     -0.2140645852500254      -0.2962958740445152      -0.348986921273907       -0.3673835672066729      -0.3493629814703971      -0.29724600076099134     -0.21652075440448135     -0.1150433219813183      -0.0017794701793108073   0.11145383459633618      0.21394076037217688      0.29580008834184696      0.34889082133713306      0.367467098216349        0.3502343616557437       0.2986952813194304       0.21779743964307444      0.11580232259457968      0.0022859799125424
0.5370380918558905        0.08990258880048402      0                        0.11204960437425045      0.21518123041253825      0.2975015672155787       0.3506264024447066       0.36954825556378346      0.3522542379312453       0.3003265117946596       0.21911363951035936      0.11646046696521696      0.002265360054858808     -0.11194966886083053     -0.21530972643612692     -0.2975510007306379      -0.3507300483697948      -0.3695949552470015      -0.3522379513585597      -0.3004087198233267      -0.21923690671458343     -0.11667403811431475     -0.0025448446177744797   0.11190125818624032      0.21514372130166826      0.2974871792241056       0.3508690326677075       0.36973019714271066      0.3521354468002305       0.29933821583238657      0.21743437652316464      0.11513936010356152      0.0018032540434718108    -0.11198429311406573     -0.21530181620955882     -0.29801034560939926     -0.35100797165414616     -0.3695120102210187      -0.3513879637294321      -0.2989699552388089      -0.21777764692170662     -0.11571242033792527     -0.0017926875060296748   0.11209651438881747      0.21517752667466752      0.2975117700935548       0.3509106808164604       0.36959606883553375      0.3522640607270105       0.3004274982148433       0.21906195918201155      0.11647607092833236      0.002302095149034141
0.44445558817382685       0.11987555480414645      0                        0.10122433511527228      0.19434584489507475      0.26874293247982234      0.31676578081188844      0.3338903212157142       0.318293856896501        0.2714031791662776       0.19804798712083202      0.10531072582389199      0.0021353912944357873    -0.10106327009940137     -0.19446558804490768     -0.2687903379544401      -0.31686250115081344     -0.3339365449284238      -0.318282031075694       -0.27147737313167325     -0.19815845721176517     -0.1055087182120815      -0.00239176839847198     0.1010227661937858       0.19431162066180177      0.26872892916940977      0.31698880078809527      0.33405689677705674      0.3181864666729292       0.2705095761961485       0.19653202806536954      0.10412401489818135      0.0017277660723483048    -0.10109218779370498     -0.19445818686039726     -0.2692053766358937      -0.31711147054041916     -0.3338601343003305      -0.3175148171428441      -0.27018102552381174     -0.19684364068839375     -0.10464081252954793     -0.001714715765422748    0.10119385419426048      0.19434393614576076      0.2687545784857413       0.31702836881560287      0.33393470769215955      0.31830635683330644      0.2714953313961166       0.1979989695133738       0.10532639465828576      0.0021734142382291485
0.4814855704678251        0.1198762138371378       0                        0.10400690741739398      0.19970402070264826      0.2761548857439753       0.32550462001482794      0.34310341912385584      0.32707833640339096      0.2788952666804752       0.2035169803131043       0.10822175959965825      0.002200088690594132     -0.10384663097513468     -0.19982667556587516     -0.2762036788452644      -0.3256039546481772      -0.34315061395683144     -0.3270658999551275      -0.2789714428015428      -0.20363031876845403     -0.10842398337639773     -0.0024626499796445256   0.10380454965343659      0.19966886398926822      0.27614114067852413      0.32573360866433054      0.34327461992099856      0.32696832846767254      0.2779774913684781       0.20195943577875639      0.1070017153163134       0.0017801270506626187    -0.10387652434554116     -0.19981910346938134     -0.2766301715211157      -0.32586018909560294     -0.3430724886346783      -0.326277797789076       -0.2776394641696425      -0.20227954818256008     -0.1075328834224345      -0.0017671514618748448   0.1039809695836345       0.1997020143796355       0.27616704444377976      0.3257740293402223       0.34314914750030817      0.3270907447182125       0.2789898145220113       0.20346696570134012      0.10823764526388739      0.0022384395305812686
0.38898390452738385       0.1498010417513591       0                        0.06525343274937391      0.1252547642051238       0.17330475927915245      0.20434617219279802      0.21545760524825144      0.20545507908093477      0.17525313519348676      0.12796228825878017      0.06814368361692648      0.001569257999036195     -0.06503420430158822     -0.12533786954654572     -0.17334068993806387     -0.20441427218232935     -0.21549418115730393     -0.20545198990794458     -0.17530053631999634     -0.12803129857443396     -0.06827737424641257     -0.001739363955484335    0.065012664536737        0.12523216469292328      0.17329552130680867      0.2044967809895206       0.21556938203414377      0.2053867503919978       0.17467684068174374      0.12698745420704147      0.0673893784896264       0.0013215312963799724    -0.06504906835768741     -0.12533265053533763     -0.17360843267873402     -0.20457213916378206     -0.21544342651694973     -0.20495950887324296     -0.17447155967908098     -0.12719085008949202     -0.06772118913343055     -0.0013078831110795292   0.06511501579517831      0.12525631848018046      0.17331741444553103      0.20452522146510352      0.21548883183643874      0.2054686978574273       0.17531374216465154      0.12792708756627255      0.06815595633486181      0.0016006588782953052
0.42597555198549225       0.1498206771695456       0                        0.06848321128819729      0.13147197892225407      0.18191096773894702      0.2144973123635678       0.22616343271505654      0.21566646625393102      0.18396604700667749      0.134326962098542        0.07153735598014917      0.0016556405318103853    -0.06825789548107741     -0.1315588246063006      -0.18194881862597045     -0.21456879369879486     -0.22620156172943173     -0.2156629463624221      -0.1840157193611506      -0.1343992183686233      -0.07167649394847692     -0.0018333031199130837   0.06823481866823734      0.1314482471058411       0.18190192034266436      0.21465528221479738      0.22628083198753365      0.21559511161842512      0.18336164952899536      0.13330401934479771      0.0707450595026614       0.0013945410083114668    -0.06827367691137187     -0.13155336499577922     -0.1822298579534857      -0.21473491561253458     -0.22614870889556246     -0.21514635136223284     -0.18314579040935344     -0.1335174030511704      -0.07109343492989141     -0.0013806591025318576   0.06834286320624744      0.13147357791377068      0.18192451240497645      0.2146848916740248       0.22619635329481855      0.21568034638780628      0.18402949492900114      0.1342903164177621       0.07154999945685671      0.0016878770651696038
0.3341548512724789        0.17948984568004883      0                        0.01564224334274052      0.030011770350640957     0.04173451111214766      0.04936075369075304      0.052177723605453134     0.04988293556043091      0.04268496064614969      0.03132447464172361      0.016888706224078384     7.75736355843988E-4      -0.015374580402836268    -0.03004286760720265     -0.04175376525855851     -0.04938841900928386     -0.05219943514140709     -0.04989055930199255     -0.042695214892375766    -0.03133642747664586     -0.016931019847720778    -8.247453640045668E-4    0.015377458658104652     0.030005375839039398     0.041732557379898005     0.04941022880775186      0.0522133627382434       0.04986891172925014      0.04254708363529796      0.031095927967746555     0.016727903362676152     7.439046002191179E-4     -0.015371215903333735    -0.03004068120762957     -0.04181828832282491     -0.04942190212723257     -0.05218515771938314     -0.04977734734742325     -0.04251004952868656     -0.031149314799040085    -0.016804860950772483    -7.311800264067091E-4    0.015387672841574258     0.03001780698457014      0.04174800790420572      0.04942237470028165      0.052190545775497026     0.04989647470998396      0.04270142618273346      0.031309104002687334     0.016895326103673534     7.955204341392204E-4
0.37071121184822325       0.17964587854447048      0                        0.017133139925083748     0.03289494329828919      0.045744577115916875     0.054104790755336966     0.05719318780075832      0.05467843801788374      0.046788991953945126     0.034336617685685474     0.01851384611240788      8.527475164207595E-4     -0.016850331956957315    -0.032928335142464356    -0.045765615102517816    -0.05413488193764913     -0.05721640409519326     -0.054686275406963046    -0.046800142575544185    -0.03434961571378026     -0.01855863935366851     -9.052460579349627E-4    0.016852741031102954     0.03288794183767079      0.04574316493041458      0.054158614635071635     0.057232157582879715     0.054663451539042486     0.04663847766934423      0.034086377266703445     0.018336537124916553     8.159665982752218E-4     -0.016847026820720142    -0.03292596871403314     -0.0458363253227976      -0.054172184730153304    -0.057201320518102235    -0.054562520166772495    -0.04659717198005497     -0.03414463704153577     -0.01842102884261204     -8.02767931875262E-4     0.01686499619360185      0.03290141516129531      0.045759465437444226     0.05417151526430263      0.057207297272409065     0.05469256958687913      0.04680677633969762      0.034320234091869246     0.018520713545950876     8.73297334078383E-4
0.31693434008935195       0.20905670887923933      0                        -0.03425533570183597     -0.0656976289107102      -0.09043143287345555     -0.10628981090466527     -0.1117715863507638      -0.10629709918847019     -0.09037002760154224     -0.06563237776005913     -0.0344862586457636      7.349464769619611E-5     0.034577566042650804     0.06571839936154476      0.09042725207066658      0.10630119666720196      0.1117638960563887       0.10627870890208836      0.09039779743627514      0.06567893371578959      0.03453794010820227      9.133232230586082E-7     -0.034550981241352974    -0.06568777438229913     -0.09042446860876639     -0.1063404078219533      -0.11181092054052146     -0.10625496158020165     -0.09006536501722152     -0.06510884339095667     -0.03404958788218354     2.5827885114613477E-4    0.03459920680082607      0.06571776076791493      0.09056710568679506      0.10639170885736486      0.11174005802608078      0.10600837675729242      0.08993290390992913      0.06520634357580463      0.03422914876075565      -2.469703189605683E-4    -0.034632732488659605    -0.06568605465487949     -0.09041487759222842     -0.10634485967869112     -0.11177611682932968     -0.10628364551874102     -0.09039855610608305     -0.06562834144615609     -0.03448602824924219     8.055775420727853E-5
