% Model:              heat_case2.mph
% Version:            COMSOL 6.0.0.354
% Date:               Mar 29 2023, 20:04
% Dimension:          2
% Nodes:              3000
% Expressions:        26
% Description:        因变量 u
% Length unit:        m
% X                       Y                        u (K) @ t=0              u (K) @ t=0.2            u (K) @ t=0.4            u (K) @ t=0.6            u (K) @ t=0.8            u (K) @ t=1              u (K) @ t=1.2            u (K) @ t=1.4            u (K) @ t=1.6            u (K) @ t=1.8            u (K) @ t=2              u (K) @ t=2.2            u (K) @ t=2.4            u (K) @ t=2.6            u (K) @ t=2.8            u (K) @ t=3              u (K) @ t=3.2            u (K) @ t=3.4            u (K) @ t=3.6            u (K) @ t=3.8            u (K) @ t=4              u (K) @ t=4.2            u (K) @ t=4.4            u (K) @ t=4.6            u (K) @ t=4.8            u (K) @ t=5
0.8283333333333334        0.25                     0.6917180488370591       0.5699540464263148       0.46987241196144175      0.38486195128591416      0.31410870243873446      0.2553452475280806       0.20729676178843442      0.16862789949051674      0.1364035757602798       0.11061671233844331      0.08992894798821326      0.07285203682313132      0.059119610304257095     0.048024125703768655     0.03898166539082164      0.031735858001118285     0.025854924755054364     0.021071677774165135     0.017184953859625922     0.014044791656313215     0.011495954849422335     0.009428874729499439     0.0077388238293532455    0.006349431631239836     0.0052073567881872574    0.004262301600333701
0.8316666666666667        0.25                     0.6455937266610405       0.5319176202039574       0.4384907422237598       0.35914171545154916      0.29310858264938067      0.23827015815113972      0.19343509954171023      0.1573553311310155       0.12728871657572532      0.10322901752740896      0.08392653231000469      0.06799252295692963      0.05517859084663801      0.04482472479550723      0.036386272392608075     0.02962412428929669      0.024135504160870215     0.019671155856446926     0.016043406470122746     0.013112344397548135     0.010733131056157065     0.008803530477431792     0.00722582316195451      0.005928744062442385     0.004862513800505949     0.003980192817788566
0.835                     0.25                     0.5723021911094639       0.47091514084967734      0.38798123535857365      0.31766212640251357      0.25921344748079017      0.21069454593248793      0.17104561423461456      0.13915142721513224      0.11257066850370373      0.09130080253631177      0.07423417903517603      0.060144218213972964     0.048812106800368446     0.03965479809571304      0.03219108653653895      0.02620970691887229      0.021354584129045177     0.017405337622990662     0.014196023285628074     0.011602920751249378     0.009497947326485704     0.007790688273971225     0.00639472232789322      0.005247019131913796     0.004303547604515392     0.0035227880172539784
0.8383333333333334        0.25                     0.4729400443111835       0.3901994096557593       0.32193071219246316      0.2638220921602837       0.21538895147992246      0.17514171610517806      0.14221235367082966      0.11569668430838274      0.09359943313174644      0.07591302845023835      0.061723135142425        0.05000932714397574      0.040588483276558555     0.032975604767714696     0.026770497943324513     0.021797431408879905     0.017760530440931364     0.014476663345612326     0.011807923530517316     0.009651485772415234     0.007900891679066109     0.006480983689423034     0.005319923288774626     0.004365310901817573     0.003580538265452632     0.002931084627868351
0.8416666666666667        0.25                     0.3533633369214966       0.29121680319462273      0.24005592105922058      0.19662894771150186      0.16050368668912474      0.13050194692895964      0.10597172139635973      0.08622838972930204      0.06977085250666154      0.05659665176433166      0.046023153935781255     0.03729270137406222      0.03026983158684164      0.024593917630741383     0.0199672351917122       0.016258958193872314     0.013248602241507517     0.010799663602784136     0.008809342515212076     0.007200988400524276     0.005895242494245672     0.004836078403488001     0.00396994326429685      0.003257773117652244     0.0026722739984992375    0.0021877078757398536
0.845                     0.25                     0.219110960997294        0.18048996669802392      0.1487896285322698       0.121879416430753        0.09949211328173765      0.08089959601421118      0.06569763895818646      0.053462016506130555     0.04326249236440493      0.035097495285203506     0.028543932891441692     0.023132277435923713     0.018778606017142516     0.015259523995476976     0.012390620427577326     0.01009086740050586      0.008223687984620738     0.0067045202993960325    0.0054696764621461795    0.004471664249582204     0.0036613083971096536    0.003003885617709834     0.0024662046705989744    0.0020240488926536416    0.00166049384517607      0.001359579221696001
0.8483333333333334        0.25                     0.07321457431834849      0.060273910116776505     0.049718182077171075     0.040747492264940226     0.0332749314984426       0.027065903085714473     0.02198644402724263      0.017896539645724005     0.014487509108146788     0.011758324684185554     0.009567789803291118     0.0077585853195722585    0.0063025389476547185    0.005125015168194859     0.0041644559852872815    0.0033938607078952765    0.0027677605012416265    0.002257995875048852     0.0018433453939855444    0.0015079728180118946    0.0012354694511758574    0.0010142363117012524    8.331846739801891E-4     6.842142015773309E-4     5.616563375142473E-4     4.601643404491336E-4
0.8516666666666667        0.25                     -0.07329988275033594     -0.06060341632496562     -0.04998317749612039     -0.04093562870801557     -0.033395303011709884    -0.02713259892106174     -0.022011536589560222    -0.017890860266194245    -0.01445887836849606     -0.011714389363658597    -0.009514546190227902    -0.007700037386534539    -0.0062422859428925      -0.0050656075146081475   -0.004107558745509629    -0.003340726792613266    -0.0027189699352662194   -0.0022137675090561156   -0.0018036672948872085   -0.0014726924727045795   -0.0012043180370886366   -9.868961533791398E-4    -8.092958377223098E-4    -6.634132730853648E-4    -5.43598749951366E-4     -4.445265123042974E-4
0.855                     0.25                     -0.21897932860148436     -0.18024865782093585     -0.148487403030895       -0.12154829079322307     -0.09915199756805573     -0.08056253106940459     -0.06537395897550574     -0.05315976089108172     -0.042984410924995775    -0.03484640704002928     -0.028320468740705623    -0.022935043928326813    -0.018605959972474793    -0.015109364296925349    -0.012260577599337151    -0.009978606716815249    -0.00812704785588943     -0.006621537235229673    -0.005398577063294767    -0.004410844300542394    -0.0036093625271463536   -0.002959576442047345    -0.0024284596445394904   -0.001991939988100695    -0.0016332136695403443   -0.0013364371741235504
0.8583333333333333        0.25                     -0.35353945518886537     -0.2902265274756292      -0.23891789902185975     -0.19550782661363808     -0.15947584524027011     -0.1295803592157553      -0.10516538198121332     -0.08553680213205356     -0.06918007530041242     -0.056095408688769555    -0.04559853246738165     -0.036933918747348755    -0.02996708139130846     -0.024338822109297397    -0.019752649826265782    -0.016078439405327837    -0.01309686221853177     -0.010672218922677366    -0.00870236100982671     -0.007111154876439404    -0.005819803346248621    -0.004772705640243412    -0.003916719456046546    -0.0032131038692958867   -0.0026348089538693596   -0.0021563295496858413
0.8616666666666667        0.25                     -0.47272845248763873     -0.39027615696926293     -0.32195740502856834     -0.2638078524692456      -0.21534244931628016     -0.17507010201255718     -0.14212277558167896     -0.11559609990854287     -0.09349332928979659     -0.07580663832756711     -0.061620583884429765    -0.04991283500624126     -0.04049981168667279     -0.032895561496418924    -0.026699104344362967    -0.02173441988015032     -0.017705310129889882    -0.014428541168665574    -0.01176617977251932     -0.009615412524738921    -0.007869817417420044    -0.006454288982621261    -0.005297041686129038    -0.00434573540182478     -0.0035638196552812205   -0.0029168305428625765
0.865                     0.25                     -0.5723655281230356      -0.47101395506059734     -0.3880251762386796      -0.31765693032972137     -0.25917397489196614     -0.210634120446315       -0.1709747019597065      -0.13907789683756622     -0.1124974388376522      -0.09123101785110116     -0.07416920341068954     -0.06008432647781539     -0.048757537634925775    -0.039605552230106894    -0.032147019529280826    -0.026170637268923647    -0.021320204072706368    -0.01737527777618821     -0.01416988410566313     -0.01158029527055892     -0.009478436785593645    -0.007773917987616147    -0.006380343112736932    -0.005234715574714381    -0.004293039102307884    -0.0035138284721657493
0.8683333333333333        0.25                     -0.6456168371820266      -0.5317019818507864      -0.4382608566984723      -0.3589282995200928      -0.29292420571867495     -0.23811336337838054     -0.19330426533595788     -0.1572473826880206      -0.1271993490965154      -0.10315457494690372     -0.08386382712601763     -0.06793959028212011     -0.055133756433627175    -0.04478671776074279     -0.036354109112477516    -0.029596924732504918    -0.024112541397956887    -0.019651802757936244    -0.016027118112536518    -0.013098642887953552    -0.010721613279063695    -0.008793852068677548    -0.0072176966165538765   -0.005921927999006962    -0.004856802674314924    -0.0039754154089336425
0.8716666666666667        0.25                     -0.6917006207903295      -0.5702177164359146      -0.470208668058957       -0.3852079960818068      -0.314429466325612       -0.2556323900557294      -0.20754469238044546     -0.1688359053460804      -0.13657764730043276     -0.11076148514402365     -0.09004982032113013     -0.07295306495679751     -0.05920429419689562     -0.04809522632143283     -0.0390413343131852      -0.03178596511423326     -0.02589697108221286     -0.021106930895666016    -0.017214496592166593    -0.014069560682028895    -0.0115167271596857      -0.009446305474846478    -0.007753450718475683    -0.0063616998530337705   -0.005217642001996552    -0.004270913194040039
0.875                     0.25                     -0.7070932636921251      -0.5816553152774001      -0.479142978568628       -0.3922587226980877      -0.32006564912346164     -0.2601465958119879      -0.21118975435803342     -0.17181337891147028     -0.13899618393367552     -0.11273616901540885     -0.09166445630338058     -0.07426713233026805     -0.06027440974431161     -0.048966729540250026    -0.0397502123424133      -0.032364107194410234    -0.02636878410179421     -0.021492111922729845    -0.017529166148812014    -0.014327160377038498    -0.0117279218760333      -0.009619796944630126    -0.007896063958939704    -0.006478888983767192    -0.005313900756696591    -0.004349829337934437
0.8783333333333333        0.25                     -0.6916530110782231      -0.5712526698928417      -0.4715789111547947      -0.3866281978587885      -0.3157395554013806      -0.25679482539219595     -0.20853445991220051     -0.16965028083471825     -0.13724457423925937     -0.1113027047141254      -0.0904905308263786      -0.07331216255635767     -0.05949806311394774     -0.04833632087727553     -0.039239376915604175    -0.031949136657963034    -0.02603150372266137     -0.02121787471022006     -0.017306021600374918    -0.014145180928303747    -0.011579270886674348    -0.009498107794022837    -0.007796373585900875    -0.00639725109733105     -0.0052470755515025246   -0.004295242481020214
0.8816666666666667        0.25                     -0.6457831071396327      -0.5315924903102551      -0.4380114782066624      -0.35863573735605153     -0.29264993387989247     -0.23787604290063513     -0.19311623623058113     -0.15711155897157497     -0.1271054170022061      -0.10309468949391945     -0.08382837738883275     -0.06792156874584496     -0.055127321165964624    -0.04478771550960856     -0.03635983004928505     -0.029605317958394512    -0.024122350829294693    -0.01966218825908281     -0.016037510189927908    -0.013108647969652203    -0.010731001728718279    -0.00880249053298176     -0.007225541633649284    -0.005928986911308129    -0.004863106427871334    -0.0039810154893722294
0.885                     0.25                     -0.5724226885708834      -0.4715540360945717      -0.38873840425409023     -0.31841034519666084     -0.25988817594525376     -0.21128632174862855     -0.1715487756776673      -0.13956876762549095     -0.11291592060816932     -0.09158507787224711     -0.07446920144465086     -0.06033854456437278     -0.048973193778068747    -0.03978854017198878     -0.032302113665044756    -0.026302053141262178    -0.021431409959150004    -0.017469247923301675    -0.014249196133051352    -0.011647209134810833    -0.009534860495078817    -0.007821484388032008    -0.006420418247272843    -0.005268448313159462    -0.004321409357481763    -0.0035376542143284017
0.8883333333333333        0.25                     -0.47253442446656535     -0.3894891331363959      -0.32119863394271897     -0.26316125800354906     -0.21483522394445148     -0.1746871095776984      -0.14184865074055109     -0.1154113683528554      -0.0933766290713442      -0.07573893100488793     -0.06158573373196381     -0.0499010216507659      -0.040502739507282295    -0.03290757364012647     -0.026716607852372787    -0.02175462505699784     -0.017726530587532947    -0.014449666622784123    -0.011786482124017523    -0.009634415112213668    -0.007887276844022871    -0.006470096006878874    -0.005311211135297068    -0.004358347265227508    -0.0035749796147755085   -0.0029266655578531033
0.8916666666666667        0.25                     -0.3539162846625614      -0.29117264176885904     -0.23985173518820962     -0.19636229492529292     -0.16023318443651596     -0.13024841113833865     -0.10575050130513085     -0.08604655116513622     -0.06962292080253314     -0.05647907050255745     -0.04592998633219543     -0.037218922040746644    -0.030211144462741195    -0.02454697654916119     -0.0199295537848382      -0.016228504820772836    -0.01322392043168627     -0.010779626143479737    -0.008793051566334243    -0.00718770695082952     -0.005884394727345846    -0.004827197777858072    -0.003962667831112919    -0.003251815511553824    -0.0026673979821311153   -0.0021837253897792185
0.895                     0.25                     -0.2182797552537526      -0.1803690563601414      -0.14894985731730634     -0.12215425701535812     -0.09978212526357279     -0.0811734333657886      -0.06593197614597113     -0.0536468354608712      -0.04340685772724349     -0.03520707441893112     -0.02862733027228849     -0.023195806094836628    -0.018827361789357944    -0.01529722802907726     -0.01241985368122605     -0.010113674073248253    -0.008241499562527593    -0.0067184259467836455   -0.00548052808260944     -0.00448014822703933     -0.003667946218185551    -0.003009088701394038    -0.0024702796418639567   -0.0020272299871199966   -0.0016629678276767388   -0.0013614884932602834
0.8983333333333333        0.25                     -0.07370584565495536     -0.06059402392892934     -0.049900505618881444    -0.04084292950558967     -0.03331981509472663     -0.02707782682417747     -0.02197988591596444     -0.017881516945763946    -0.014466694200767039    -0.011735218549459359    -0.00954396204054877     -0.007734810193073141    -0.006279638259509163    -0.005103507128866725    -0.004144611977843102    -0.0033758686953675237   -0.002751634224194784    -0.0022436695988735157   -0.0018307095807815039   -0.001496896228347686    -0.0012258073854412351   -0.0010058443158529823   -8.259196456818678E-4    -6.779415438729675E-4    -5.562532141947055E-4    -4.555198640965499E-4
0.9016666666666666        0.25                     0.07323153543131262      0.060689395454166246     0.050170434874229196     0.041168215290253704     0.03363395851713943      0.027361459258245187     0.022218893271332658     0.018070773557565607     0.014614238553150161     0.01184681025876927      0.009627444508888425     0.0077964249246445455    0.00632473299089483      0.0051362078863213334    0.004167975745893161     0.003392398972411724     0.0027630856926395436    0.002251357983328177     0.001835640340715334     0.0014998570557990473    0.001227371125386253     0.00100644375293572      8.258550024269229E-4     6.774252633544014E-4     5.554435544035217E-4     4.5452504693622086E-4
0.905                     0.25                     0.2191573534339734       0.17996408824747354      0.148088871518864        0.12113788076712825      0.0987858595803784       0.08025191329717121      0.0651255936931053       0.05297229390808869      0.04284583759040083      0.034747114039879054     0.028250048806816364     0.022886198984259393     0.018572538104604703     0.015086917385909997     0.012246070810633359     0.00996963491791202      0.008122013063153369     0.006619277774793204     0.005398227819589036     0.0044117427583258775    0.0036110434431955614    0.0029617004059431414    0.002430805966301562     0.0019943641669767733    0.0016356158787101658    0.0013387584583383618
0.9083333333333333        0.25                     0.35301095653109876      0.29057126360394847      0.23943340963322624      0.19605609705807756      0.15998878374620287      0.1300443247395175       0.105570157493078        0.0858802894926332       0.06947122366424215      0.056340815267912236     0.045805937428752164     0.03710913313055772      0.030115135420934566     0.024463845329798183     0.019858062493558502     0.01616730390385787      0.013171704424780922     0.010735192829259506     0.008755316032373962     0.007155695948123157     0.005857267759194977     0.004804226122909753     0.003943231456570467     0.0032353869978286698    0.002653524683811032     0.002172026576701157
0.9116666666666666        0.25                     0.47347044049867026      0.39073911086536234      0.32239377883084686      0.26422042254192335      0.21572813456042203      0.1754244408975759       0.1424427877247388       0.11587998200319156      0.0937423953835258       0.07602225063620602      0.06180544245805012      0.050070486631624014     0.040633785986124514     0.03300915226899615      0.026795276182194433     0.021815860757397193     0.017774220979455035     0.014486787421251049     0.011815363867515864     0.009656932328239757     0.007904849118431145     0.00648383936412672      0.005321952960344858     0.0043667166432999754    0.003581476373735153     0.0029316689198131654
0.915                     0.25                     0.5720455772920702       0.47044866533806673      0.3874200940471595       0.3170762555702836       0.25865585156685805      0.21018880621552807      0.17060756119982384      0.13878745619300628      0.11227199496134502      0.09106055630902356      0.07404211224052842      0.059991046335981        0.04868954636439417      0.03955626248933164      0.03211160952969864      0.026145192484484724     0.02130208933484223      0.01736257377244267      0.014161155333096982     0.011574431831215494     0.009474641174920013     0.007771588586921764     0.006379063933610344     0.005234190295393683     0.004293043729902784     0.0035142057491423795
0.9183333333333333        0.25                     0.6456933593570415       0.5330904653460131       0.44005635454495773      0.36080699831250373      0.2946891419857385       0.23970327337522046      0.19467725831726032      0.1583910208765051       0.12814486900185101      0.10392601235792523      0.08449256109573251      0.06845157993503041      0.05555183631588942      0.045129096260230095     0.03663486758698113      0.029828006651811        0.02430296335345248      0.019808807549155445     0.016156647293160128     0.013205682857821133     0.010810163153446174     0.008867211092715856     0.007278492268930332     0.0059722888886577915    0.004898500882143796     0.004009885286193334
0.9216666666666666        0.25                     0.6917321395609781       0.5691689859484489       0.468848156080596        0.383802287224819        0.31313533898055346      0.2544917215380403       0.20658460995843547      0.16806006784046112      0.13595655670292456      0.11027185122618047      0.08966395008678787      0.07264959161056028      0.05896471532561874      0.04790533200929946      0.03889062161289621      0.0316657273091174       0.025800901478804456     0.021030121760434117     0.01715303935848478      0.01402026093156491      0.011477111623755434     0.009414392360917677     0.007727727111414676     0.00634098426875687      0.00520097665895358      0.004257550286704952
0.925                     0.25                     0.7070350923464118       0.5821776108668849       0.47979106474632055      0.392903032496604        0.3206413017970455       0.26064578264706895      0.2116081661539349       0.1721550627970668       0.1392752079188755       0.11296382290750073      0.09185203298035724      0.07442212117456258      0.060403130214965385     0.04907394770905043      0.03983950606619399      0.032438566713152324     0.02643084658595929      0.021543811028407793     0.017572221205546933     0.014363045924242914     0.01175784814611204      0.009644775896356648     0.007916916916421242     0.0064962898066053655    0.005328414522269679     0.00436191771658568
0.9283333333333333        0.25                     0.6914167266799123       0.5702666286545348       0.4704485577025701       0.3855387087680644       0.31478474787273786      0.25598361516408824      0.20786968932677327      0.16912165106941102      0.1368262804260994       0.11097336892085263      0.09022905809816391      0.07310435420954509      0.05933184709671977      0.04820275355311091      0.03913199566786232      0.031862519004352045     0.025961615599686082     0.021161494450949198     0.017260528177196477     0.014108398821297415     0.011549487376167717     0.009473937896997653     0.007776745119616224     0.006381319259832933     0.005234152385044169     0.004284787574645707
0.9316666666666666        0.25                     0.6460585809592243       0.5313647190893184       0.4375808867585319       0.3581195367161066       0.2921282571361915       0.23738420846308045      0.19268014826684624      0.1567447566389848       0.12680115541057796      0.10284864160088869      0.08363137502387291      0.0677645217159229       0.05500209958004574      0.04468763748733816      0.03627966153015375      0.029540694323083105     0.024070106490907833     0.01961987679471391      0.01600319162874826      0.01308073694721942      0.010708264998774973     0.008783930197650329     0.007210385061255971     0.005916620490827086     0.004853025346326123     0.003972817451138235
0.935                     0.25                     0.5721403242030881       0.4728079383935242       0.39056022668942825      0.3204020102035721       0.2617965235492315       0.2130225751680117       0.1730506793447722       0.14081238123747175      0.1139355446452768       0.09240613897238482      0.07512804836716001      0.06086617053846126      0.049396803884501454     0.04012976429445771      0.032577497793723195     0.026525441824870023     0.02161299620051519      0.017617040400387994     0.014369633647305778     0.011745604420761151     0.009615385984708031     0.007887529712005747     0.006474624163438641     0.005312917906817107     0.004357874249303454     0.0035674958400215744
0.9383333333333334        0.25                     0.47281074556376745      0.3890394827296425       0.32046584603686884      0.2623326806349756       0.21402965064435844      0.17394679702528443      0.14120383643049067      0.11487472762802509      0.09293409994813308      0.07538050065079487      0.061296301863046646     0.04966763890963341      0.04031408972492278      0.03275462229365655      0.026592398918147367     0.021653314734794357     0.017643760730314362     0.014381978699267823     0.01173107207284644      0.009588954070621485     0.007849921684259232     0.00643934158451283      0.005285875888537259     0.004337484785974149     0.0035578078049044093    0.002912557449322697
0.9416666666666667        0.25                     0.35414440419660786      0.2915707126670991       0.240266604628511        0.19674058768389086      0.1605515024698429       0.13050979743998928      0.10595874904997525      0.08620855268318636      0.06974831755809781      0.056576154088665634     0.04600611168674959      0.03727866942924061      0.03025839007021559      0.024584516741566666     0.019959363595267184     0.016252242399561453     0.013242805650268774     0.010794628424234318     0.008804956373361206     0.007197163597380331     0.005891911003571061     0.004833181200364787     0.003967430288002614     0.0032555995546467683    0.002670398745421472     0.002186093484847948
0.945                     0.25                     0.2177806932565056       0.17971488846831588      0.1483152394106053       0.12158754702554808      0.09930033530308893      0.08076910718533487      0.06559779254863349      0.05337330938094226      0.04318319714173666      0.035023662196400865     0.028475837267496366     0.023070691748486624     0.018723736947500055     0.015211296443454644     0.012348657644338757     0.010054604282762652     0.008192500362131615     0.006677793725561833     0.005446833799936203     0.0044521750537582245    0.003644703861909987     0.0029897541101067725    0.0024541903243281192    0.002013845850955225     0.001651837958578051     0.001352246586922151
0.9483333333333334        0.25                     0.07434717989844282      0.06089153885776585      0.050006175441749186     0.04083469320930895      0.033253848357967505     0.026982216209296826     0.02187688356916731      0.017785674982043732     0.014379587030967235     0.011659784656874547     0.009479665482592211     0.007680061905606139     0.006233122960308129     0.005063984778775487     0.004111002596914045     0.003347265076722006     0.0027273024732784464    0.0022229930300300916    0.001813158795489277     0.0014820075126367402    0.0012131876162055199    9.951541485638035E-4     8.168722269897208E-4     6.702930614748608E-4     5.497938654026504E-4     4.5007258636279104E-4
0.9516666666666667        0.25                     -0.07412144029123804     -0.061092100516393986    -0.05038912607730519     -0.04129547899519086     -0.033721269882018685    -0.02742522718675458     -0.022272494714602582    -0.018121651352329148    -0.01466133748107887     -0.011890608715788589    -0.00966708276108016     -0.00783165182698022     -0.006355682830275267    -0.005163190375437491    -0.004191399243162079    -0.003412701088922908    -0.002780654368915229    -0.002266534104323764    -0.0018487247613119561   -0.0015111188986377036   -0.0012370454348245832   -0.0010147393298277016   -8.329547828038747E-4    -6.834902055239033E-4    -5.606158260904129E-4    -4.589285155638563E-4
0.955                     0.25                     -0.21871736230238195     -0.1797102282803462      -0.14788169478085547     -0.12095100234897932     -0.0986131493704059      -0.08009717061055747     -0.0649907364434463      -0.05285856176794024     -0.04275229034800447     -0.0346725981855249      -0.02819224236248699     -0.02284215252311563     -0.018539374987292058    -0.01506216144395635     -0.012227722210362862    -0.009956011463017105    -0.008111927410060197    -0.006611849749206486    -0.005392793046831733    -0.004407784734043094    -0.0036081872929749847   -0.0029596595833484176   -0.0024293776405698952   -0.001993399256332277    -0.0016349983601268842   -0.001338402921159106
0.9583333333333334        0.25                     -0.352921208782433       -0.2914049748137966      -0.24057463201404222     -0.19727145259250292     -0.16113997177789346     -0.13108794121001055     -0.10647550214667525     -0.08663657966400605     -0.070097784845613       -0.05685220182160439     -0.04622209001982851     -0.03744707473046084     -0.03038994086071904     -0.02468772560533551     -0.02004063113497529     -0.016316757196223185    -0.01329422503161772     -0.010835718593856816    -0.008837868887770777    -0.007223627935849476    -0.00591324394782006     -0.004850431120841465    -0.003981389539558444    -0.003266885831996769    -0.002679514722299226    -0.002193434040943107
0.9616666666666667        0.25                     -0.4736196000881868      -0.38965421128300315     -0.3209344319906272      -0.2626845080646082      -0.21429057605764704     -0.17413739555123714     -0.1413420548366145      -0.11497568742280512     -0.09300656996205091     -0.07543327086867029     -0.06133539733825484     -0.049696368823680254    -0.04033536926876488     -0.03277043181906267     -0.02660402322709343     -0.021661822348918718    -0.017649894832554303    -0.014386312296146894    -0.011734056350363769    -0.009590951369710918    -0.007851202857644759    -0.006440113966286547    -0.005286286681516098    -0.004337639395027486    -0.0035577849993971055   -0.002912411335619918
0.965                     0.25                     -0.5716673115267071      -0.470509406734096       -0.38764066164033417     -0.3173582816329715      -0.2589382401940943      -0.21045119365249704     -0.1708352529446769      -0.13897445729283728     -0.11242490081971647     -0.09118379326120547     -0.0741421238967634      -0.06007270007708891     -0.048756853606849775    -0.03961219081550507     -0.03215824154551868     -0.02618420746983177     -0.021334733054006922    -0.017389864913995298    -0.014183953854892874    -0.011593480700556096    -0.009490557187886254    -0.007784892629692052    -0.006390183966783054    -0.005243479963686492    -0.004300800630018716    -0.0035206739662205955
0.9683333333333334        0.25                     -0.646101952752647       -0.533422298597056       -0.4403589475454973      -0.36108838728877746     -0.2949526588531089      -0.23994659662070902     -0.19489847369222033     -0.15858809441188507     -0.12831725596700055     -0.10407359712262629     -0.08461647934909786     -0.06855445187831301     -0.0556364809015942      -0.04519835576654402     -0.0366914495604495      -0.029874380114341417    -0.02434106897518771     -0.019840193999446906    -0.016182560471154794    -0.013227145893048142    -0.010827976443127111    -0.008882026266580377    -0.007290819151507049    -0.00598253885455683     -0.004907017867844702    -0.004016949677658756
0.9716666666666667        0.25                     -0.6916474473289828      -0.5686291951552084      -0.4681096863340098      -0.38298620449843135     -0.31232935825508434     -0.25373810541006514     -0.20591420396704604     -0.16748953515301815     -0.1354781369792421      -0.10988025147447214     -0.08934739831343014     -0.0723954103060221      -0.058761212042137294    -0.047742513086277354    -0.038760299476216405    -0.03156090434435865     -0.025716368707302307    -0.02096181538087585     -0.017097732386929902    -0.013975325883147318    -0.011440518955804271    -0.009384511625359165    -0.007703308277490213    -0.006321041282812574    -0.005184700823818912    -0.004244299448701169
0.975                     0.25                     -0.7070200326765501      -0.5838163329164735      -0.4820697677959459      -0.39538641145868936     -0.32304367707510623     -0.26285575480684986     -0.21354601811547294     -0.17378486503669374     -0.14063079175818266     -0.11406976027543934     -0.09274808057273339     -0.07514531588078402     -0.06098672227199746     -0.049545384208488266    -0.04022065443367013     -0.03274803908529928     -0.026682593009799343    -0.021748859472319214    -0.017739456434870217    -0.014499798609083786    -0.011869873186312104    -0.009736746992034799    -0.007992474323566048    -0.006558334474705811    -0.005379337301061011    -0.004403628739980403
0.9783333333333334        0.25                     -0.6914859059836749      -0.5689983106129554      -0.46867139080528175     -0.38360771583315983     -0.3129269424436226      -0.25428210243306        -0.2063837031815216      -0.16787626201287087     -0.13579318791638198     -0.11013182629122505     -0.08954740304980463     -0.0725540676362884      -0.05888749086954947     -0.04784349680483965     -0.038841337815580385    -0.03162641793793076     -0.025769521608634875    -0.021005041391512037    -0.017132956531543828    -0.014004119405929747    -0.01146410293205461     -0.009403874276773652    -0.007719215098604898    -0.006334101532518933    -0.0051954173733895085   -0.004253074952962473
0.9816666666666667        0.25                     -0.6461975192813139      -0.5318933897047816      -0.4382131318605842      -0.3587509444252481      -0.2926980718340428      -0.23787874598230135     -0.1930915399062057      -0.1570745254880165      -0.12706344827583702     -0.10305494274766833     -0.08379435695800268     -0.06789343853078014     -0.05510487593266024     -0.04477017707529122     -0.03634616448544292     -0.02959459397267902     -0.02411386249605262     -0.019655415304642557    -0.01603206738682787     -0.013104241053779775    -0.010727419180525352    -0.008799567742774532    -0.0072231584553936815   -0.005927049294247921    -0.004861535929001355    -0.003979748171284566
0.985                     0.25                     -0.5715801408962373      -0.47164229295690163     -0.38925021927210524     -0.3191224112244413      -0.2606479075739906      -0.21202590504398014     -0.17221711279827082     -0.14013721152190434     -0.11339264945276449     -0.09197390310574184     -0.07478285938346797     -0.060590369150045516    -0.049175052951661934    -0.03995040709849892     -0.03243201433921147     -0.026406767471354595    -0.021516001640729282    -0.01753769014289058     -0.014304663743414076    -0.011692301274752494    -0.009571596889254715    -0.007851492480027443    -0.006444951207423361    -0.005288495922004602    -0.0043377827832850316   -0.0035509967389869184
0.9883333333333333        0.25                     -0.473301858622919       -0.38907121906074266     -0.3202405381251402      -0.26196031442601564     -0.21359481177893552     -0.17349707527436226     -0.1407763586784019      -0.11449402676180798     -0.09260178044449473     -0.07509995106445322     -0.061063890430446716    -0.04947669380286715     -0.04015827768412154     -0.03262796652928045     -0.02648956657356543     -0.021569625538837393    -0.017575552159474265    -0.01432631526864053     -0.011685576876547287    -0.009551665101763548    -0.007819299251416507    -0.006414135918020453    -0.005265113883425877    -0.004320390106141111    -0.0035437395290752074   -0.0029010021818376805
0.9916666666666667        0.25                     -0.35370637895270945     -0.2923642552748839      -0.24159694637673804     -0.1982867216959252      -0.16209502760551353     -0.13195806832843068     -0.10724381974802975     -0.0872956729617437      -0.07065665449755405     -0.05731822170319773     -0.04660699981680012     -0.037763061713153856    -0.0306484598703286      -0.024898781586203015    -0.020212709703072394    -0.016457337062198766    -0.013409158929173185    -0.010929744503435479    -0.00891486346744168     -0.0072868194808397135   -0.0059651906540464095   -0.004893220370395164    -0.004016658868449511    -0.0032959461802866685   -0.0027034489241514      -0.0022131097705131893
0.995                     0.25                     -0.21809682391844776     -0.17955611967479154     -0.14794812435719196     -0.12113034705939052     -0.09883306317639785     -0.08032548061785477     -0.06520274096116185     -0.05303981141749311     -0.042905045078479274    -0.03479709386749779     -0.02829271993125726     -0.02292315853943603     -0.018604822620114404    -0.01511526652131866     -0.012270983202572375    -0.009991474045972858    -0.008141079148613665    -0.0066358501443640975   -0.0054125738084528415   -0.004424118799012718    -0.003621688800757552    -0.00297083458703475     -0.0024386281875298983   -0.0020010515272071293   -0.0016413246338660746   -0.00134362436256631
